store_id,period,state,pre_treatment_sales,cohort,relative_period,treated,sales
362,1,PB,8.706091382459995,5,-4,0,14.524593519409352
362,2,PB,8.706091382459995,5,-3,0,5.516325555922931
362,3,PB,8.706091382459995,5,-2,0,6.984835268460809
362,4,PB,8.706091382459995,5,-1,0,5.795206716406761
362,5,PB,8.706091382459995,5,0,1,4.858163014085541
362,6,PB,8.706091382459995,5,1,1,5.378287450049265
362,7,PB,8.706091382459995,5,2,1,7.587020657542486
362,8,PB,8.706091382459995,5,3,1,6.851684184527394
362,9,PB,8.706091382459995,5,4,1,7.2573612398498835
362,10,PB,8.706091382459995,5,5,1,21.75623071334396
362,11,PB,8.706091382459995,5,6,1,16.457291940863428
362,12,PB,8.706091382459995,5,7,1,12.045072573560958
363,1,PB,7.705462772670744,5,-4,0,16.780738776392525
363,2,PB,7.705462772670744,5,-3,0,15.879540145840732
363,3,PB,7.705462772670744,5,-2,0,13.515039555050212
363,4,PB,7.705462772670744,5,-1,0,16.6872062376563
363,5,PB,7.705462772670744,5,0,1,11.003109241820777
363,6,PB,7.705462772670744,5,1,1,21.272413688101814
363,7,PB,7.705462772670744,5,2,1,25.2052818832485
363,8,PB,7.705462772670744,5,3,1,25.131221853671715
363,9,PB,7.705462772670744,5,4,1,28.093905741133145
363,10,PB,7.705462772670744,5,5,1,24.18489994036952
363,11,PB,7.705462772670744,5,6,1,20.64596667069941
363,12,PB,7.705462772670744,5,7,1,22.429462231933403
364,1,PB,7.780594901842558,5,-4,0,11.077752555906313
364,2,PB,7.780594901842558,5,-3,0,14.93091214329619
364,3,PB,7.780594901842558,5,-2,0,16.081904414729138
364,4,PB,7.780594901842558,5,-1,0,9.279113979596385
364,5,PB,7.780594901842558,5,0,1,9.032314362367883
364,6,PB,7.780594901842558,5,1,1,15.948855827768435
364,7,PB,7.780594901842558,5,2,1,21.52571733811312
364,8,PB,7.780594901842558,5,3,1,23.920906739889258
364,9,PB,7.780594901842558,5,4,1,21.75499833783923
364,10,PB,7.780594901842558,5,5,1,15.268947588557825
364,11,PB,7.780594901842558,5,6,1,21.7517310094744
364,12,PB,7.780594901842558,5,7,1,20.457944885864
365,1,PB,6.534782333973682,5,-4,0,18.62611912175499
365,2,PB,6.534782333973682,5,-3,0,16.18002360114153
365,3,PB,6.534782333973682,5,-2,0,18.847625187524137
365,4,PB,6.534782333973682,5,-1,0,22.584558018382282
365,5,PB,6.534782333973682,5,0,1,21.528882754732777
365,6,PB,6.534782333973682,5,1,1,24.74691063773023
365,7,PB,6.534782333973682,5,2,1,16.788276109101986
365,8,PB,6.534782333973682,5,3,1,25.199591309512865
365,9,PB,6.534782333973682,5,4,1,26.86837689448877
365,10,PB,6.534782333973682,5,5,1,26.398127084372938
365,11,PB,6.534782333973682,5,6,1,25.06995433523211
365,12,PB,6.534782333973682,5,7,1,23.736605466293387
366,1,PB,10.058860829276318,5,-4,0,12.11327810801416
366,2,PB,10.058860829276318,5,-3,0,7.556772124155921
366,3,PB,10.058860829276318,5,-2,0,2.956753586092903
366,4,PB,10.058860829276318,5,-1,0,7.18952184368115
366,5,PB,10.058860829276318,5,0,1,3.8615174534284584
366,6,PB,10.058860829276318,5,1,1,3.685733871958873
366,7,PB,10.058860829276318,5,2,1,10.507214483449168
366,8,PB,10.058860829276318,5,3,1,13.234194795957848
366,9,PB,10.058860829276318,5,4,1,10.537024155253928
366,10,PB,10.058860829276318,5,5,1,14.232628546170622
366,11,PB,10.058860829276318,5,6,1,17.660265309379824
366,12,PB,10.058860829276318,5,7,1,11.184022037283475
367,1,PB,5.0153544574907585,5,-4,0,15.62722541512941
367,2,PB,5.0153544574907585,5,-3,0,14.385726091285974
367,3,PB,5.0153544574907585,5,-2,0,9.798420120274177
367,4,PB,5.0153544574907585,5,-1,0,12.349966826278793
367,5,PB,5.0153544574907585,5,0,1,10.28112748779079
367,6,PB,5.0153544574907585,5,1,1,8.577217945398225
367,7,PB,5.0153544574907585,5,2,1,10.314169712522837
367,8,PB,5.0153544574907585,5,3,1,9.691126973820923
367,9,PB,5.0153544574907585,5,4,1,11.491087636606752
367,10,PB,5.0153544574907585,5,5,1,11.763499709535209
367,11,PB,5.0153544574907585,5,6,1,19.71328434622973
367,12,PB,5.0153544574907585,5,7,1,12.53914251968924
368,1,PB,7.125309412837123,5,-4,0,18.086181165069153
368,2,PB,7.125309412837123,5,-3,0,20.726937781223143
368,3,PB,7.125309412837123,5,-2,0,14.47057535944957
368,4,PB,7.125309412837123,5,-1,0,21.50536846013575
368,5,PB,7.125309412837123,5,0,1,5.995461092981529
368,6,PB,7.125309412837123,5,1,1,24.93260983660322
368,7,PB,7.125309412837123,5,2,1,26.751973009250065
368,8,PB,7.125309412837123,5,3,1,17.42872047127384
368,9,PB,7.125309412837123,5,4,1,10.8690534040782
368,10,PB,7.125309412837123,5,5,1,13.807410356713284
368,11,PB,7.125309412837123,5,6,1,20.64131451208798
368,12,PB,7.125309412837123,5,7,1,15.615410051062227
369,1,PB,7.280611439480489,5,-4,0,20.60630322712284
369,2,PB,7.280611439480489,5,-3,0,25.705935449420384
369,3,PB,7.280611439480489,5,-2,0,16.280281497686673
369,4,PB,7.280611439480489,5,-1,0,15.224340807657775
369,5,PB,7.280611439480489,5,0,1,22.198929416064672
369,6,PB,7.280611439480489,5,1,1,14.75379173324771
369,7,PB,7.280611439480489,5,2,1,24.779395336712433
369,8,PB,7.280611439480489,5,3,1,23.803168347420023
369,9,PB,7.280611439480489,5,4,1,30.45416703373569
369,10,PB,7.280611439480489,5,5,1,33.00541441216379
369,11,PB,7.280611439480489,5,6,1,24.841493953070803
369,12,PB,7.280611439480489,5,7,1,21.17685550143973
370,1,PB,8.489783796242557,5,-4,0,6.3702129059151895
370,2,PB,8.489783796242557,5,-3,0,13.96092365366631
370,3,PB,8.489783796242557,5,-2,0,11.98310792691225
370,4,PB,8.489783796242557,5,-1,0,7.671443984673064
370,5,PB,8.489783796242557,5,0,1,19.66430872672368
370,6,PB,8.489783796242557,5,1,1,11.211146005478621
370,7,PB,8.489783796242557,5,2,1,11.436633532995952
370,8,PB,8.489783796242557,5,3,1,5.892582242418149
370,9,PB,8.489783796242557,5,4,1,19.498394247534424
370,10,PB,8.489783796242557,5,5,1,16.54969595916812
370,11,PB,8.489783796242557,5,6,1,18.90575388676173
370,12,PB,8.489783796242557,5,7,1,14.171562742528954
371,1,PB,6.728101200015838,5,-4,0,10.666259210264773
371,2,PB,6.728101200015838,5,-3,0,5.810219414440927
371,3,PB,6.728101200015838,5,-2,0,15.976906486531819
371,4,PB,6.728101200015838,5,-1,0,9.250633984479599
371,5,PB,6.728101200015838,5,0,1,10.682152573935738
371,6,PB,6.728101200015838,5,1,1,13.77518722852632
371,7,PB,6.728101200015838,5,2,1,12.076938826049819
371,8,PB,6.728101200015838,5,3,1,5.507465976043793
371,9,PB,6.728101200015838,5,4,1,11.18774821021067
371,10,PB,6.728101200015838,5,5,1,12.70156382832861
371,11,PB,6.728101200015838,5,6,1,16.83783155666346
371,12,PB,6.728101200015838,5,7,1,20.824931946848945
372,1,PB,10.03395401791778,5,-4,0,6.39589436670722
372,2,PB,10.03395401791778,5,-3,0,12.663735252530318
372,3,PB,10.03395401791778,5,-2,0,18.017955567784846
372,4,PB,10.03395401791778,5,-1,0,8.209044193236666
372,5,PB,10.03395401791778,5,0,1,15.710050619379405
372,6,PB,10.03395401791778,5,1,1,10.488416611268205
372,7,PB,10.03395401791778,5,2,1,10.649034648990588
372,8,PB,10.03395401791778,5,3,1,8.309338322460452
372,9,PB,10.03395401791778,5,4,1,2.606714740615603
372,10,PB,10.03395401791778,5,5,1,6.022309701451093
372,11,PB,10.03395401791778,5,6,1,6.578023261318025
372,12,PB,10.03395401791778,5,7,1,18.643768559307585
373,1,PB,7.4618710214563775,5,-4,0,17.33406736156639
373,2,PB,7.4618710214563775,5,-3,0,18.86952360660596
373,3,PB,7.4618710214563775,5,-2,0,11.31633538399186
373,4,PB,7.4618710214563775,5,-1,0,17.620753421667146
373,5,PB,7.4618710214563775,5,0,1,14.305190725501431
373,6,PB,7.4618710214563775,5,1,1,18.519564893913653
373,7,PB,7.4618710214563775,5,2,1,18.41808868811533
373,8,PB,7.4618710214563775,5,3,1,22.055025028394464
373,9,PB,7.4618710214563775,5,4,1,24.021108521416576
373,10,PB,7.4618710214563775,5,5,1,21.608956371203455
373,11,PB,7.4618710214563775,5,6,1,18.648437644251665
373,12,PB,7.4618710214563775,5,7,1,19.336669039535426
374,1,PB,11.683648218439846,5,-4,0,18.128241288108
374,2,PB,11.683648218439846,5,-3,0,12.781616184766577
374,3,PB,11.683648218439846,5,-2,0,14.392501832800988
374,4,PB,11.683648218439846,5,-1,0,7.159556233699691
374,5,PB,11.683648218439846,5,0,1,8.894198642768558
374,6,PB,11.683648218439846,5,1,1,8.465262944845776
374,7,PB,11.683648218439846,5,2,1,14.973259090898809
374,8,PB,11.683648218439846,5,3,1,19.328519915174027
374,9,PB,11.683648218439846,5,4,1,16.689623557397034
374,10,PB,11.683648218439846,5,5,1,8.617809612548447
374,11,PB,11.683648218439846,5,6,1,18.28249566850148
374,12,PB,11.683648218439846,5,7,1,17.728942967633813
375,1,PB,8.665345018103249,5,-4,0,22.045141108989725
375,2,PB,8.665345018103249,5,-3,0,22.836120786849367
375,3,PB,8.665345018103249,5,-2,0,25.367819012574422
375,4,PB,8.665345018103249,5,-1,0,14.904037063646774
375,5,PB,8.665345018103249,5,0,1,19.203832372176276
375,6,PB,8.665345018103249,5,1,1,20.933756037228243
375,7,PB,8.665345018103249,5,2,1,24.17678273571008
375,8,PB,8.665345018103249,5,3,1,24.685973514057636
375,9,PB,8.665345018103249,5,4,1,17.89630710501343
375,10,PB,8.665345018103249,5,5,1,32.33462697403739
375,11,PB,8.665345018103249,5,6,1,30.69024008494585
375,12,PB,8.665345018103249,5,7,1,19.88650047905486
376,1,PB,6.27913621457666,5,-4,0,23.761942807413504
376,2,PB,6.27913621457666,5,-3,0,19.266288036446728
376,3,PB,6.27913621457666,5,-2,0,14.294936738476565
376,4,PB,6.27913621457666,5,-1,0,15.298074237468896
376,5,PB,6.27913621457666,5,0,1,21.762243439545063
376,6,PB,6.27913621457666,5,1,1,18.88283351819775
376,7,PB,6.27913621457666,5,2,1,23.270859278587533
376,8,PB,6.27913621457666,5,3,1,27.319667388732235
376,9,PB,6.27913621457666,5,4,1,30.6444960350885
376,10,PB,6.27913621457666,5,5,1,26.490236233322552
376,11,PB,6.27913621457666,5,6,1,13.942624819289014
376,12,PB,6.27913621457666,5,7,1,18.83611468270793
377,1,PB,8.426855457815048,5,-4,0,9.665560732394404
377,2,PB,8.426855457815048,5,-3,0,9.990804295679922
377,3,PB,8.426855457815048,5,-2,0,17.23977046587693
377,4,PB,8.426855457815048,5,-1,0,9.157405416950104
377,5,PB,8.426855457815048,5,0,1,10.349310168545049
377,6,PB,8.426855457815048,5,1,1,10.8943347423908
377,7,PB,8.426855457815048,5,2,1,16.76428552335213
377,8,PB,8.426855457815048,5,3,1,9.794288285025036
377,9,PB,8.426855457815048,5,4,1,21.568128852229805
377,10,PB,8.426855457815048,5,5,1,15.18951998690085
377,11,PB,8.426855457815048,5,6,1,13.505304591668251
377,12,PB,8.426855457815048,5,7,1,24.314281497727922
378,1,PB,6.467120282502183,5,-4,0,0.43804059292973285
378,2,PB,6.467120282502183,5,-3,0,-2.3658175850437466
378,3,PB,6.467120282502183,5,-2,0,11.83748078273282
378,4,PB,6.467120282502183,5,-1,0,13.34636687767724
378,5,PB,6.467120282502183,5,0,1,4.571508305919725
378,6,PB,6.467120282502183,5,1,1,18.3018909224922
378,7,PB,6.467120282502183,5,2,1,9.635917395039282
378,8,PB,6.467120282502183,5,3,1,14.773883388050228
378,9,PB,6.467120282502183,5,4,1,14.116080987109289
378,10,PB,6.467120282502183,5,5,1,16.463665974660156
378,11,PB,6.467120282502183,5,6,1,16.96960851833743
378,12,PB,6.467120282502183,5,7,1,22.42944991325298
379,1,PB,9.666282787901256,5,-4,0,17.64465418885503
379,2,PB,9.666282787901256,5,-3,0,12.799160688411366
379,3,PB,9.666282787901256,5,-2,0,9.828869147306875
379,4,PB,9.666282787901256,5,-1,0,14.497795811265025
379,5,PB,9.666282787901256,5,0,1,21.529082823228652
379,6,PB,9.666282787901256,5,1,1,22.17501704262387
379,7,PB,9.666282787901256,5,2,1,17.366682394449498
379,8,PB,9.666282787901256,5,3,1,21.209377403014138
379,9,PB,9.666282787901256,5,4,1,20.065266945961238
379,10,PB,9.666282787901256,5,5,1,18.129120300124026
379,11,PB,9.666282787901256,5,6,1,11.632616934512315
379,12,PB,9.666282787901256,5,7,1,17.467759160333348
380,1,PB,10.058738371568252,5,-4,0,25.621818989850368
380,2,PB,10.058738371568252,5,-3,0,17.726101694376144
380,3,PB,10.058738371568252,5,-2,0,18.128381240478213
380,4,PB,10.058738371568252,5,-1,0,20.97529798622266
380,5,PB,10.058738371568252,5,0,1,17.47826221586148
380,6,PB,10.058738371568252,5,1,1,29.454325840833466
380,7,PB,10.058738371568252,5,2,1,35.20405364962008
380,8,PB,10.058738371568252,5,3,1,30.349253346469133
380,9,PB,10.058738371568252,5,4,1,31.08407883900686
380,10,PB,10.058738371568252,5,5,1,23.703042550907405
380,11,PB,10.058738371568252,5,6,1,27.645117874384447
380,12,PB,10.058738371568252,5,7,1,27.316896135476053
381,1,PB,9.784589099652964,5,-4,0,13.434830143676873
381,2,PB,9.784589099652964,5,-3,0,13.214409069102542
381,3,PB,9.784589099652964,5,-2,0,13.725910623289018
381,4,PB,9.784589099652964,5,-1,0,17.290566536696826
381,5,PB,9.784589099652964,5,0,1,19.88705173394327
381,6,PB,9.784589099652964,5,1,1,17.9125061656562
381,7,PB,9.784589099652964,5,2,1,14.175640491477061
381,8,PB,9.784589099652964,5,3,1,15.552392269850303
381,9,PB,9.784589099652964,5,4,1,22.558778005563813
381,10,PB,9.784589099652964,5,5,1,27.78734108200339
381,11,PB,9.784589099652964,5,6,1,21.085188964637137
381,12,PB,9.784589099652964,5,7,1,25.463225916650952
382,1,PB,7.905204612610343,5,-4,0,13.547354851628562
382,2,PB,7.905204612610343,5,-3,0,20.4602545480914
382,3,PB,7.905204612610343,5,-2,0,18.269734666001234
382,4,PB,7.905204612610343,5,-1,0,22.155376204094342
382,5,PB,7.905204612610343,5,0,1,13.017838847083212
382,6,PB,7.905204612610343,5,1,1,9.69491702638359
382,7,PB,7.905204612610343,5,2,1,16.54217415861726
382,8,PB,7.905204612610343,5,3,1,18.215156903351925
382,9,PB,7.905204612610343,5,4,1,20.155933106279342
382,10,PB,7.905204612610343,5,5,1,21.49386051574015
382,11,PB,7.905204612610343,5,6,1,20.435104787182187
382,12,PB,7.905204612610343,5,7,1,25.904002430891907
383,1,PB,11.581581334674388,5,-4,0,6.960251524767157
383,2,PB,11.581581334674388,5,-3,0,17.145897722789467
383,3,PB,11.581581334674388,5,-2,0,18.118787267984697
383,4,PB,11.581581334674388,5,-1,0,14.454968216811398
383,5,PB,11.581581334674388,5,0,1,11.89610215966474
383,6,PB,11.581581334674388,5,1,1,5.26679158682847
383,7,PB,11.581581334674388,5,2,1,14.405872052321698
383,8,PB,11.581581334674388,5,3,1,17.037489156031405
383,9,PB,11.581581334674388,5,4,1,22.413892142980416
383,10,PB,11.581581334674388,5,5,1,19.108428151507724
383,11,PB,11.581581334674388,5,6,1,15.76198650297383
383,12,PB,11.581581334674388,5,7,1,13.162654050162772
384,1,PB,7.6296015888873105,5,-4,0,19.735920333453933
384,2,PB,7.6296015888873105,5,-3,0,25.325170470790464
384,3,PB,7.6296015888873105,5,-2,0,18.95907800456583
384,4,PB,7.6296015888873105,5,-1,0,15.005742674172236
384,5,PB,7.6296015888873105,5,0,1,3.8897294645717295
384,6,PB,7.6296015888873105,5,1,1,13.397775451180161
384,7,PB,7.6296015888873105,5,2,1,17.104511338406905
384,8,PB,7.6296015888873105,5,3,1,20.269729096144403
384,9,PB,7.6296015888873105,5,4,1,27.105433618157797
384,10,PB,7.6296015888873105,5,5,1,25.91642482379173
384,11,PB,7.6296015888873105,5,6,1,24.045697724745537
384,12,PB,7.6296015888873105,5,7,1,24.079276428046438
385,1,PB,6.095128903698743,5,-4,0,21.802465029984614
385,2,PB,6.095128903698743,5,-3,0,12.968617944794612
385,3,PB,6.095128903698743,5,-2,0,10.870984106268198
385,4,PB,6.095128903698743,5,-1,0,10.942312984366975
385,5,PB,6.095128903698743,5,0,1,13.710731626378724
385,6,PB,6.095128903698743,5,1,1,16.067424441364217
385,7,PB,6.095128903698743,5,2,1,20.03143333442074
385,8,PB,6.095128903698743,5,3,1,24.607173223456194
385,9,PB,6.095128903698743,5,4,1,26.40312868702822
385,10,PB,6.095128903698743,5,5,1,25.78287309100875
385,11,PB,6.095128903698743,5,6,1,29.832216401046118
385,12,PB,6.095128903698743,5,7,1,30.59025554313886
386,1,PB,7.762362777118987,5,-4,0,9.621606919313676
386,2,PB,7.762362777118987,5,-3,0,17.457869831917282
386,3,PB,7.762362777118987,5,-2,0,17.587562617968867
386,4,PB,7.762362777118987,5,-1,0,20.534882830489583
386,5,PB,7.762362777118987,5,0,1,14.433670014039894
386,6,PB,7.762362777118987,5,1,1,14.413738961611662
386,7,PB,7.762362777118987,5,2,1,15.156976617279232
386,8,PB,7.762362777118987,5,3,1,14.80208579808381
386,9,PB,7.762362777118987,5,4,1,21.11686388260822
386,10,PB,7.762362777118987,5,5,1,21.11130099868727
386,11,PB,7.762362777118987,5,6,1,13.349776452738077
386,12,PB,7.762362777118987,5,7,1,16.776597803361888
387,1,PB,6.680732322099276,5,-4,0,14.181220523444477
387,2,PB,6.680732322099276,5,-3,0,12.208758790118303
387,3,PB,6.680732322099276,5,-2,0,26.89672194921863
387,4,PB,6.680732322099276,5,-1,0,27.07460296017353
387,5,PB,6.680732322099276,5,0,1,16.144847361117655
387,6,PB,6.680732322099276,5,1,1,18.031866333324206
387,7,PB,6.680732322099276,5,2,1,21.56913959964757
387,8,PB,6.680732322099276,5,3,1,19.703799598065938
387,9,PB,6.680732322099276,5,4,1,28.11991981104932
387,10,PB,6.680732322099276,5,5,1,25.44898157073378
387,11,PB,6.680732322099276,5,6,1,17.31281174195359
387,12,PB,6.680732322099276,5,7,1,20.229798563239616
388,1,PB,12.152312596092806,5,-4,0,11.654102887458066
388,2,PB,12.152312596092806,5,-3,0,10.209928893320638
388,3,PB,12.152312596092806,5,-2,0,5.019557596845903
388,4,PB,12.152312596092806,5,-1,0,9.09743686142149
388,5,PB,12.152312596092806,5,0,1,17.180610601554758
388,6,PB,12.152312596092806,5,1,1,10.04844453279946
388,7,PB,12.152312596092806,5,2,1,16.726495416635334
388,8,PB,12.152312596092806,5,3,1,10.575713930866979
388,9,PB,12.152312596092806,5,4,1,19.097676285635494
388,10,PB,12.152312596092806,5,5,1,14.818215976694258
388,11,PB,12.152312596092806,5,6,1,11.651258799691238
388,12,PB,12.152312596092806,5,7,1,12.98660454854022
389,1,PB,11.371280828812065,5,-4,0,18.294960615350274
389,2,PB,11.371280828812065,5,-3,0,18.238457862049437
389,3,PB,11.371280828812065,5,-2,0,17.48836664395754
389,4,PB,11.371280828812065,5,-1,0,16.933586066704837
389,5,PB,11.371280828812065,5,0,1,18.38086604066993
389,6,PB,11.371280828812065,5,1,1,14.627683841169329
389,7,PB,11.371280828812065,5,2,1,8.632952911022237
389,8,PB,11.371280828812065,5,3,1,11.314350355036002
389,9,PB,11.371280828812065,5,4,1,27.14733538945668
389,10,PB,11.371280828812065,5,5,1,14.728316073945493
389,11,PB,11.371280828812065,5,6,1,14.143577256953822
389,12,PB,11.371280828812065,5,7,1,17.61958096641396
390,1,PB,8.057660448737368,5,-4,0,12.807638844930754
390,2,PB,8.057660448737368,5,-3,0,24.019749646184618
390,3,PB,8.057660448737368,5,-2,0,14.69129558956524
390,4,PB,8.057660448737368,5,-1,0,10.819688856311545
390,5,PB,8.057660448737368,5,0,1,15.226291309963607
390,6,PB,8.057660448737368,5,1,1,16.651721693286763
390,7,PB,8.057660448737368,5,2,1,20.069257993484793
390,8,PB,8.057660448737368,5,3,1,20.089504373891003
390,9,PB,8.057660448737368,5,4,1,25.002529227676426
390,10,PB,8.057660448737368,5,5,1,19.71504226155352
390,11,PB,8.057660448737368,5,6,1,27.00056940324414
390,12,PB,8.057660448737368,5,7,1,27.950845713907924
391,1,PB,8.018524668935237,5,-4,0,16.243991341543733
391,2,PB,8.018524668935237,5,-3,0,14.319937788343196
391,3,PB,8.018524668935237,5,-2,0,11.509035627155129
391,4,PB,8.018524668935237,5,-1,0,14.751886936580519
391,5,PB,8.018524668935237,5,0,1,20.585539191001704
391,6,PB,8.018524668935237,5,1,1,24.492120482414503
391,7,PB,8.018524668935237,5,2,1,19.051438869025077
391,8,PB,8.018524668935237,5,3,1,13.222006165278284
391,9,PB,8.018524668935237,5,4,1,20.736893367154686
391,10,PB,8.018524668935237,5,5,1,23.482871777647034
391,11,PB,8.018524668935237,5,6,1,25.4546055143889
391,12,PB,8.018524668935237,5,7,1,23.817651093793167
392,1,PB,9.58451726244493,5,-4,0,7.8541805200915675
392,2,PB,9.58451726244493,5,-3,0,9.894086772695463
392,3,PB,9.58451726244493,5,-2,0,12.725585470254895
392,4,PB,9.58451726244493,5,-1,0,17.375260687032547
392,5,PB,9.58451726244493,5,0,1,21.679676539805065
392,6,PB,9.58451726244493,5,1,1,14.844533979255296
392,7,PB,9.58451726244493,5,2,1,28.05378294157906
392,8,PB,9.58451726244493,5,3,1,18.600903470878457
392,9,PB,9.58451726244493,5,4,1,21.466761779879725
392,10,PB,9.58451726244493,5,5,1,24.24986067724338
392,11,PB,9.58451726244493,5,6,1,26.988532089330395
392,12,PB,9.58451726244493,5,7,1,23.779016559558976
393,1,PB,7.193269793639759,5,-4,0,12.591424401513992
393,2,PB,7.193269793639759,5,-3,0,11.431914560802444
393,3,PB,7.193269793639759,5,-2,0,10.696457288849237
393,4,PB,7.193269793639759,5,-1,0,13.218295398303987
393,5,PB,7.193269793639759,5,0,1,17.347474200767092
393,6,PB,7.193269793639759,5,1,1,22.692918849496035
393,7,PB,7.193269793639759,5,2,1,19.55917447924115
393,8,PB,7.193269793639759,5,3,1,10.98450375670339
393,9,PB,7.193269793639759,5,4,1,11.121255231165595
393,10,PB,7.193269793639759,5,5,1,12.360236681395754
393,11,PB,7.193269793639759,5,6,1,9.786876808746015
393,12,PB,7.193269793639759,5,7,1,12.303875117122978
394,1,PB,6.701879801069456,5,-4,0,18.854966342105083
394,2,PB,6.701879801069456,5,-3,0,11.571325196130413
394,3,PB,6.701879801069456,5,-2,0,20.201627466062504
394,4,PB,6.701879801069456,5,-1,0,14.883677637551347
