"x","y","D","Z","business_age","annual_revenue","employees"
629.28605785685,31033.440819012,0,0,13,425999.592550394,18
782.766254783229,38040.0191713446,1,1,9,446973.816003926,17
676.750439905284,45330.1800895965,1,1,6,912718.892378733,23
708.778647846251,41885.8229090529,1,1,9,293674.221620445,21
774.782669682379,44096.1950957625,1,1,9,919751.223127515,22
729.008071222112,47054.8240988775,1,1,16,651933.925176315,19
728.234444891825,47280.6254566419,0,1,16,585317.436014652,22
649.219859534294,27070.4969223871,0,0,6,607663.889750132,15
530.730470087834,31120.3092116607,1,0,3,613809.63325996,16
702.960272508153,33589.3040849627,0,1,8,581639.203329204,18
674.447059590854,44706.238606441,1,1,7,679622.79351896,20
670.008690856192,37176.5856761104,1,1,3,580527.386985748,19
767.863033562961,39678.5681737644,0,1,13,894845.842252628,19
752.426696464666,41035.0157470712,1,1,7,404087.702833446,15
543.417173345025,39053.0456082822,0,0,8,772109.658496443,18
575.983790461815,38345.4626475519,0,0,10,455456.010115329,22
631.169067301985,31425.7011764963,1,0,10,707450.330886402,19
682.064157944997,40432.6550274478,1,1,13,858815.672058188,16
719.756595622427,46735.973872287,1,1,10,655736.161788305,13
780.315791535517,43514.303704393,1,1,17,706606.011430303,30
650.739891778533,37660.4572366734,1,1,7,500745.055746541,20
717.961981406735,43768.4827029484,1,1,11,557628.326267743,20
624.56008121295,35305.4298581639,0,0,10,651889.589706272,19
595.946306984454,27108.9424600826,0,0,12,225094.930502134,15
700.996735543112,41401.7364746682,1,1,7,766357.589832031,18
698.587693220829,42485.3194545808,1,1,10,700273.795494297,20
485.378428354683,22355.6265823607,0,0,4,524674.34344515,12
631.094775284709,27906.4264573163,0,0,8,550991.79818485,21
676.941938018651,36464.6784319498,1,1,7,450616.942373458,11
745.778130171728,44187.4092550793,1,1,8,644910.570276086,21
657.563775540456,37012.344399294,1,1,7,464335.251995558,18
743.819410759722,45684.178614837,1,1,17,406521.865109178,19
630.315195251832,22920.393485178,0,0,5,488429.749550796,15
701.595865342029,42813.345033494,1,1,13,562419.146421516,20
652.575357249799,27481.1712823676,0,1,10,559569.046026873,22
609.65446885121,24828.7323691119,0,0,7,425300.327038159,15
617.943100934549,33573.8552022448,0,0,1,311663.650748782,16
639.671072041728,34774.4524196823,1,0,6,682454.971226224,12
543.460694538144,34979.5957100001,0,0,8,715136.968622941,17
592.807498455502,26171.2884988125,0,0,2,55585.0567672703,16
834.409694969816,44854.0697576457,1,1,8,607212.726356319,24
617.452659218367,31445.5316453834,0,0,4,355796.387486394,12
620.136617023743,31709.00288406,0,0,4,755305.09708025,20
716.122501024566,35355.4321003939,1,1,11,348243.676300365,19
771.357303739474,43594.4071195201,1,1,13,657681.057475016,22
615.973768475517,41113.3470209968,1,0,10,772942.94920083,20
600.492866878945,26646.3254488905,0,0,4,285218.997464785,13
656.073112667702,35599.7987433945,1,1,8,760933.37848909,19
689.068241737404,39494.8862714196,0,1,10,842250.768654085,20
661.416399034494,36403.6123449248,1,1,9,584352.561801508,15
605.66342089568,25574.3763763393,0,0,6,342143.757267724,19
562.325268399045,28548.5747716777,0,0,2,411015.70370389,10
622.487549978511,36977.1382188372,0,0,7,818823.022124893,18
637.164966449699,26432.5567819894,0,0,12,441023.707183913,19
650.489409599765,39277.588008305,1,1,9,686563.698217469,19
644.692927773587,28458.1118864478,0,0,11,503643.72568504,12
592.755601257741,25211.6772488441,0,0,6,240547.380370689,14
684.215662136645,32984.6108367685,1,1,5,383413.438523202,16
650.594732144548,37059.2124826073,1,1,9,373486.459276413,17
652.691231906767,30819.5443819975,1,1,7,158765.644536542,12
661.658412947187,26637.0338486895,1,1,5,366522.867201772,14
710.433023518068,38167.6184362722,1,1,10,342720.993443466,14
644.411889781547,27358.4790092233,0,0,13,256460.813179088,13
668.664636535187,40186.965387463,1,1,9,911273.060145612,20
562.471211040567,35588.0023480474,1,0,16,362834.195333346,15
610.862977143627,36569.8319568022,0,0,8,428963.176258241,16
693.132937191429,41132.8600186407,1,1,12,811117.450855247,19
630.508670743647,23853.0563610171,0,0,1,391410.106593531,14
783.927087883588,33767.6676111993,1,1,4,374091.795704387,21
675.618179448633,45134.3364946136,1,1,11,623059.304849797,24
722.406207971212,25752.5971883785,1,1,9,160173.176548023,15
640.608080971033,31252.4493566688,0,0,3,367368.50610287,20
478.830019045899,18007.6880108346,0,0,1,341374.239434105,7
691.401483692938,46594.8439019421,1,1,11,475525.147635177,18
596.672240963645,20647.1207434229,0,0,6,155996.393857462,9
680.269146228122,35232.8238445284,0,1,5,718463.25994815,17
646.119671413079,24610.0760051816,0,0,3,290114.847720812,14
581.671364972666,36844.2219554262,0,0,9,539731.08268154,14
678.457634739287,45611.6029229543,1,1,8,322158.661112856,20
620.241912445462,44089.3693118017,1,0,9,756423.254316503,14
670.330800626649,31184.1867807112,1,1,3,471098.585791089,17
621.554896406494,34414.3887083226,0,0,12,568879.06083694,26
521.350769483235,31103.5186755613,0,0,4,599108.045277468,12
748.644663144376,36698.6689858244,0,1,12,517359.342285887,15
573.759507481373,32767.8405473782,1,0,12,302261.021688918,19
724.032487662651,31044.4116706738,0,1,9,535548.267583027,12
492.810523663285,27297.7706204339,0,0,3,412826.461746886,8
723.665906612069,34588.1772249179,0,1,14,677477.906816733,18
607.111663834685,27273.9115536192,0,0,9,144642.376530982,12
588.637430241275,24874.8080929446,1,0,6,465377.42656435,16
530.684856380852,29992.8106669532,0,0,5,393733.401837852,17
691.969735463896,32357.1665379884,1,1,11,580511.841519385,13
575.642530733848,22674.4568415499,0,0,11,510061.745907327,13
748.8353247751,35728.9119504481,1,1,12,497465.217854344,18
575.788547937978,28405.1282639201,0,0,3,392531.711087206,11
680.074963651674,24199.7905061563,0,1,9,348539.538700508,13
724.832905425964,37274.1427065672,1,1,10,565510.433120703,17
550.486404314493,30316.9415889685,0,0,8,488588.798080029,15
608.364144534201,23894.5939585294,0,0,5,439930.364772565,14
617.296019764779,33939.6762254432,0,0,3,614244.824153859,15
571.412356027114,24159.8596222102,0,0,1,191775.960777555,10
685.525642732893,33138.2169328278,1,1,9,402301.527418635,16
696.461036468164,31088.7549100801,0,1,13,580853.568890482,20
567.411479565759,33761.1833145712,0,0,4,681659.33123909,20
605.560854234363,39269.8133062204,0,0,9,622587.696363072,12
675.834718238284,42499.3782659368,1,1,12,613498.325611558,22
577.566850313131,25591.6490293207,0,0,9,478435.373043311,16
571.956175986382,33134.8152445486,0,0,7,840335.55583219,18
584.125646203626,30079.2142061953,0,0,9,546350.757141145,18
608.795039444946,33458.3270777494,1,0,11,654058.8371048,17
657.98195050035,38501.702207849,1,1,7,334076.911167076,13
628.791466173468,25963.2805023675,0,0,8,298612.336074553,17
601.659075962455,24585.6548412049,0,0,5,298748.198743057,11
719.133087241299,43908.2296743158,1,1,6,366195.477182981,17
657.243655567705,33341.1725801988,1,1,6,335736.570016622,11
556.593478290402,34360.3457885908,0,0,12,566140.064605686,19
701.926768210628,36170.1113693632,1,1,8,459159.128488679,19
492.69529635484,19927.0128818677,0,0,6,240519.247294658,14
621.497997240281,16077.9325268773,0,0,6,550111.940021626,15
664.916984090665,32807.8080138168,1,1,3,471738.876544388,14
604.869574826223,27492.243239341,0,0,7,152429.933683199,16
596.273659637808,25810.2291455003,0,0,9,524567.92517304,16
651.865068347764,32238.0302402696,1,1,2,233021.614028747,17
666.774818503487,38661.0902628549,1,1,11,476293.110208627,16
722.438593415536,45437.6650692655,1,1,14,565865.408685525,20
668.681715191108,31024.9006747663,1,1,6,683380.808756018,11
627.817575098365,42505.6492090141,1,0,10,552355.982737998,15
687.825770777077,46105.9501917592,1,1,14,419648.4497538,21
534.095335970322,22196.2152982791,0,0,11,203653.703941579,11
663.82385109495,42219.6630309736,1,1,10,608497.361078396,19
611.73204423711,43236.3609688538,1,0,12,480142.574460993,20
743.687044580997,43043.5016155725,1,1,8,550602.001277123,16
631.760139549472,25902.3317153056,0,0,8,290036.076678604,13
611.223526142029,29021.3399407293,0,0,4,687563.376717537,20
638.727357818713,36586.6969482726,0,0,9,617949.894122009,15
581.725729572592,31426.2655308234,0,0,8,436530.544961263,10
652.315860774515,39370.3560225604,1,1,9,458329.189680473,18
666.863413110598,34063.950723564,1,1,7,365564.60296859,16
635.835953541581,39531.6821203166,0,0,11,540119.941566809,15
624.332518208621,25597.2455314031,0,0,2,393180.928887227,18
736.348333297307,44891.5874367487,1,1,2,586936.124241073,20
705.103383486402,48194.8487184738,1,1,8,916422.375225284,19
620.730864732308,35432.1528705902,0,0,7,486693.234617814,14
562.155604788685,24791.0726121983,0,0,3,311801.599487999,13
725.227512972126,33661.3457578157,0,1,9,295489.808641927,15
691.816715643414,22117.9133593707,0,1,6,540718.671971624,14
649.946378868247,27071.4855431769,0,0,5,300638.355793455,10
696.516195702672,38583.2624814151,1,1,9,545915.006057476,16
654.316114789416,38802.6189206295,1,1,10,851841.486162608,20
518.284611065225,21760.0115960972,0,0,7,422056.781885795,9
685.356675086703,41762.7825591742,0,1,6,621568.435423398,15
630.925918110321,31109.5194722215,1,0,7,289732.459628604,14
810.44252288379,41405.3592391817,1,1,10,693499.423680303,17
796.452716964565,38655.3559367602,1,1,16,602039.558488704,20
710.700248681405,36796.5333775445,1,1,12,498366.129267191,16
647.182534569143,33901.1055142138,0,0,16,402010.619514459,14
518.838528696165,15654.0563340569,0,0,8,440156.153578603,10
621.8296430048,21413.5917998388,0,0,2,468813.359681909,13
704.151205994665,43249.5833100852,1,1,11,683462.481854688,20
653.681719031407,47828.6052233989,1,1,12,674284.870455968,21
622.718940200801,42334.6290879113,1,0,3,657827.0605376,15
618.813353265342,36337.872721319,0,0,13,673866.220847324,21
685.521037283012,20141.1744594989,0,1,2,369696.55213301,13
616.874047777335,25901.8732791726,0,0,7,318614.983881077,18
687.8197067832,33472.9739799344,1,1,8,402042.400960279,15
652.727932420062,39439.7525465536,1,1,7,286086.554771439,22
636.622450473754,34671.3212116867,1,0,10,412004.79928438,19
695.29531042231,34504.6854937111,1,1,6,163492.354221134,12
608.954039973891,31566.3222360333,1,0,6,191896.807347571,13
697.824680348778,40362.8029323022,1,1,14,528794.068614318,22
711.971755928321,38572.389970399,0,1,9,458053.543262807,18
705.030686471484,46761.2059044902,1,1,13,649383.07317622,22
686.907216533574,35175.255437578,1,1,8,589276.896784626,16
677.686756452109,35964.5538507146,1,1,11,798223.389630246,25
635.128133300044,35297.0707431148,0,0,9,683604.022459926,19
552.02752285777,22777.1166864915,0,0,3,358500.267583222,11
627.118744477566,28201.22404253,0,0,6,510740.19416134,14
656.618515011937,34158.7140801807,1,1,5,696828.931532364,20
662.558718015519,31262.1509248244,1,1,4,199352.710954925,19
621.403500416234,35304.4768663368,0,0,11,738361.177519123,21
695.307751588326,31292.9896539396,0,1,3,592979.54553161,18
664.37293263083,28737.7088519643,1,1,7,531648.646593453,18
601.957065273224,37943.1198839816,0,0,4,712551.617924658,17
567.114071475631,28842.2301101526,0,0,8,362751.109757763,18
537.146342820987,24920.2191521022,0,0,7,443748.940530671,13
671.986908095173,42931.5483729328,1,1,12,468920.143438119,21
708.348226637569,40089.2594161122,1,1,12,425093.874256118,19
626.346680254212,29770.63944411,0,0,11,407416.272998782,16
527.551955653634,16866.4690149346,0,0,2,348654.836682882,7
523.578567530235,24022.1579044838,0,0,1,125580.932132461,18
651.846777977218,39393.1271204271,1,1,9,700866.285630524,20
690.963351454769,42684.0325762682,1,1,11,454009.756318995,22
571.081797707537,19160.2269805562,0,0,6,196504.236395964,16
687.98284392107,40565.8407606619,1,1,6,370181.855616025,16
644.556289815773,24594.3591849037,0,0,10,338297.514114983,19
614.747127731861,27261.4716854671,0,0,5,536853.475314388,21
623.50430954428,28019.7186481686,0,0,5,413624.045811453,16
616.778016189628,39899.8049404611,0,0,6,662393.595268704,19
553.947444997676,19495.0624604584,0,0,7,456033.387842968,13
799.556409205749,38007.3485030848,1,1,7,295272.154646224,18
585.31696780131,30667.2763982198,0,0,4,701086.056599985,18
612.266532503557,22198.6295296137,0,0,11,50000,16
708.929337665504,57311.7246836127,1,1,12,854817.42154625,25
516.549469083917,32154.2736402859,0,0,10,481453.232295017,21
623.450811996894,15641.5443058221,0,0,2,194160.952436322,13
652.601806909021,46579.4065620984,1,1,17,690322.187014983,21
703.214825965211,39780.4629941272,1,1,6,540310.39891769,15
717.75065061679,38526.0387890603,1,1,11,626503.196597229,12
737.046504439424,36563.0432234189,1,1,4,444793.949464321,15
648.191192009979,32417.7771753425,0,0,10,480465.554017904,19
674.813615620878,42450.1578800681,1,1,9,630391.367075966,23
659.391660064441,39531.9563666058,1,1,7,356284.155673595,14
734.264962625699,44425.4412084683,1,1,10,635719.638217489,20
724.497288785465,45170.0589459343,1,1,14,330859.893210226,21
662.385300287748,44428.1884742336,1,1,9,862090.615201319,16
707.895059164711,37451.8050754201,1,1,13,520157.370374307,17
663.483129015346,43438.2536929059,1,1,11,761184.778995793,25
802.676656707522,42735.2442642422,1,1,10,686192.020169827,21
842.746342181659,50249.975784388,1,1,6,575018.748655729,24
525.707455849509,27882.1902482325,0,0,3,434605.871284077,13
711.314981586716,34510.2028200008,1,1,10,617859.184074476,17
677.069315747952,37834.7992489156,1,1,5,256752.844801274,14
687.987487616624,33587.7335606822,1,1,7,403747.999361777,16
574.63592463698,29880.2847691116,0,0,10,561281.929100646,13
592.51334654075,34101.4325945919,1,0,8,368271.270642147,9
660.690591042374,35919.9903397473,1,1,14,367327.523202287,21
886.631314060272,50793.3358772334,1,1,16,756282.394350822,24
663.428607037575,36791.2715991872,0,1,8,729717.130966698,19
462.221544318238,26760.9510073895,0,0,6,512270.108165241,10
560.956095666034,20454.7290225063,0,0,4,357974.73888189,15
669.386484975176,33588.6918518616,0,1,8,601861.167355205,18
682.359086825216,33534.8265212085,1,1,8,479705.177591875,15
599.88178352747,40805.8815420163,1,0,8,727311.006981575,19
736.780476900108,37393.6652550327,1,1,10,671655.866737495,19
818.862695109599,50078.7169142676,1,1,14,608870.770895325,23
597.87193764631,24895.0604247306,0,0,6,409797.404764326,17
622.489466716545,36064.8415804448,0,0,9,566468.5064829,20
718.015630428972,24439.0422208827,1,1,4,146995.775623476,13
658.23300458244,39942.2095501516,1,1,3,468552.377823776,14
544.164817980643,17805.4277537469,0,0,5,50000,14
638.574967277365,27581.3989141795,0,0,11,297947.14975127,15
519.336319288305,18427.8909630011,0,0,8,172606.30933527,11
784.806370881351,41498.5915682684,1,1,9,565771.413776156,18
749.918905229529,45141.8003447945,1,1,13,838370.786956941,24
803.141778187857,45498.6574727546,1,1,16,660039.010200726,21
648.841649893119,26077.575588972,0,0,9,594103.005935579,20
567.462888379717,32774.1064820095,0,0,10,611960.588566501,15
773.758261041783,56607.7552109015,1,1,19,735425.845474736,28
511.767514933904,26896.1548804587,0,0,5,439456.230196183,16
610.386886733955,40520.1795771258,0,0,8,580167.704427043,19
649.142127852886,22643.0967976209,0,0,6,319546.320653865,14
663.316027438683,35130.2936675385,1,1,12,702603.331159999,20
736.697764008825,41773.5388307375,1,1,6,718583.230033136,19
683.352972039516,38624.594781929,0,1,2,404612.889249045,18
611.981534030182,44878.5657196004,1,0,11,482871.373440299,19
723.597326816163,33611.3616939577,0,1,5,702012.270645354,17
635.126076613241,29051.2338158265,0,0,11,577653.509708794,21
543.1793653654,37871.7042638455,0,0,14,364023.31948366,17
623.625893135668,29415.2879426829,0,0,8,385796.911836466,20
724.144802949812,43129.4172566155,1,1,8,585670.01463993,22
625.285137834607,25167.463197864,0,0,6,428017.918141616,14
725.495558418013,36288.5892608162,1,1,7,363514.223872228,17
616.365465578783,33212.5610213929,1,0,11,461670.322822122,14
616.619235571104,28740.6541917627,0,0,1,539625.394817459,11
675.593196189731,34902.6559946442,1,1,7,711170.182030515,19
669.049332714298,31401.7161529813,0,1,11,545330.838597904,12
627.975176344556,38183.30435645,0,0,10,408569.020359728,18
611.873675821462,24660.4492323032,0,0,11,190104.075668458,14
669.685227560567,37336.9287571509,0,1,4,441053.571402288,17
679.194901069008,41709.3837316538,1,1,7,606492.42487061,22
490.812362462107,17679.8669180364,0,0,1,428403.434961329,13
668.655735596725,35889.8631773919,1,1,7,189584.518232547,15
746.289306543701,53940.3384313182,1,1,7,836320.10433522,22
649.99660224527,25407.2428720403,0,0,5,524650.034023175,16
668.110261038752,37607.2594819003,1,1,7,554410.052501111,19
560.501978758097,35170.04250913,1,0,9,632708.071605375,24
724.164661063489,36350.318931492,1,1,11,427664.310295899,14
690.308891866363,43759.8636898462,1,1,13,629138.708249582,17
602.716132328644,35868.4477706504,0,0,2,629625.396911326,20
610.361178249938,22515.3908241738,0,0,8,311063.880926804,12
721.970741482697,44635.775407305,1,1,6,481825.468357791,19
744.245234788498,38216.8559265261,1,1,13,458476.683930419,18
585.352151298751,14494.2358803733,0,0,7,487006.970915222,12
731.944828838203,28697.7066492546,1,1,3,138497.524749096,17
527.311986668238,18112.5366443897,0,0,3,372116.700430478,15
